,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
16983,12,463249836,beanytony,2021-08-18,"Don ' t forget , every time we get heavy rain we have flooding here",Negative,1,0,0
16984,13,16903688,simoncarbon,2021-08-18,If no ramekin though your only option is use sausage as a flood barrier against .,Neutral,0,0,1
16985,14,2778616972,hilton_philip,2021-08-18,"Watching live on LIVE debating the crisis We went to war last time because of a drug war with heroine , have since then , streets are much better from that drug since then , will heroine flood our streets again ?",Negative,1,0,0
16986,0,44916473,briancvc,2020-12-01,"Flood Yes , need to get around to a proper update for everyone . € 20k going to too . Not bad ;-).",Positive,0,1,2
16987,1,1119534871221800960,cllrcassidy,2020-12-01,until tier 3 and 2 flood into for a pint .....,Neutral,0,0,1
16988,2,801383263,rlbarriemc10,2020-12-01,Incredible support & ; of for target on on day one keep showing them plenty of love ️,Positive,0,2,0
16989,3,216139475,adrienne2911,2020-12-01,Nothing to stop any of us walking into A & ; E or walk in and taking a pic of the empty waiting and empty car . We could flood twitter with of empty .,Negative,1,0,2
16990,4,795732311094468608,bobdoyle15,2020-12-01,"So as , to the EU where we are still tied the EU human directive ! This is the reason been unable to deport illegal or stop from flooding across the channel . It logic , I am now politically homeless !",Negative,2,0,1
16991,5,246324373,floodmary,2020-12-01,South appeal raised £ 1 . 4m to help flooding - and you can still get help,Positive,0,1,1
16992,6,560470905,tiny_mischief,2020-12-01,Better than a squeegee . It the water . Our front window 2 and is still flooding our window sill . So now we getting serious 1pmchat,Positive,0,1,3
16993,7,2490813418,martingfindlay,2020-12-01,Childhood flood back . - ’ t like like much since the 70s !,Neutral,0,0,2
16994,8,3369428098,ariffshihab,2020-12-01,"Well have they ? No ! Just like any country , they offer that are for safe . Pathetic argument , you think only is a flood prone country ? Try again .",Negative,1,0,4
16995,9,1283361656379236353,karenmolliee,2020-12-01,.. 2 more !.. they ’ re all following flood from dishwasher,Neutral,0,0,3
16996,10,1427961692,corkcityfire,2020-12-01,"Several overnight a well house fire in and flooding in , where portable were used to direct water into the river channel . yesterday , the day shift dealt with a hazardous material incident and another house fire .",Negative,2,0,0
16997,11,790840516313243648,tobymoyse_sg,2020-12-01,Beautiful morning up North ! Working on the Flood Alleviation Scheme . No High - today to fulfill a landowner request due to sensitive livestock . Dynamic Risk Flooding,Mixed,1,1,2
16998,12,26786232,tahuayo,2020-12-01,Sadly I suspect that there will be a flood of dogs up for in 6 when the reality of a pup as folk go back to work .,Negative,1,0,0
16999,13,3192197441,markinnorthwest,2020-12-01,"EU is on the brink … the internal of is laid bare by this farce . EU German money to pay for a ridiculous 7 year budget of € 1823 , 000 , 000 Billion , that cannot be the they have attached flooding into",Negative,2,0,0
17000,14,997776222980640768,faberoony90,2020-12-01,"1st : An attempt to do a series whilst heading into Tier 3 , and station usage for 2019 / 20 flooding",Neutral,0,0,1
17001,15,856086455936069633,uchiha_ryzo,2020-12-01,"That best version out of stock .. produce the version and flood the market .. wash , rinse and repeat . Some of us are born of nature and .. we ’ know exactly when the perfect product is and we ’ strike precisely We don ’ t miss !",Positive,0,2,3
17002,0,1028890790,zortea_tiago,2018-07-13,Happy for the in who got ! Sad for the in Japan - so many lost,Mixed,1,1,0
17003,1,1627983829,davy_spb,2018-07-12,should be providing in to protect instead of political .. They don ' t give about support of Unionist Community when they flood East over couple of wood .,Negative,2,0,0
17004,2,995337278712053762,leeds_east,2018-07-12,Council flood prevention guidance for in wake of hard ground baked by the :,Neutral,0,0,1
17005,3,15173416,r3beccaf,2018-07-12,"Meanwhile , in , '- Some flooding of a few and is likely , perhaps leading to some damage to '",Negative,1,0,0
17006,4,1627983829,davy_spb,2018-07-12,Thats see flood the like they did East last night and that ' s see plastic and water cannon being . Equality in .,Neutral,0,0,2
17007,5,2732502329,shefali_oza,2018-07-12,"Hi . We have a weather warning in place from 11am - 8pm tomorrow for thundery , locally heavy possibly leading to some flooding . They ’ move from W to E but hit and miss . The weekend ’ s mostly dry and warmer . I ’ have more at 10 . 30pm",Negative,1,0,5
17008,6,223255310,11dicko,2018-07-12,Flash,Neutral,0,0,1
17009,7,3411272079,callum__c12,2018-07-12,Further weather in today the amber warning for flooding as continue to piss themselves,Negative,1,0,0
17010,8,32015785,steviebev,2018-07-12,Is Willow Flood to return too ?,Neutral,0,0,1
17011,9,2759761430,sashrestaurant,2018-07-12,Natural light flooding The Drawing Room for today ’ s intimate wedding ceremony here - visit for more information ceremony,Neutral,0,0,1
17012,10,32015785,steviebev,2018-07-12,You got Willow Flood back ?,Neutral,0,0,1
17013,11,161323406,alanfalski,2018-07-12,"I was certain - 100 % - that it was going to be Flood , this time with a massive grin from ear to ear .",Neutral,0,0,1
17014,12,1931252316,flood_ronan,2018-07-12,She is with today !,Neutral,0,0,1
17015,13,68665118,grahamcoulson,2018-07-12,Hack presentation 10 ! ' s proving they are out to destroy flooding the power of data ! This the use of elevation and depth data ! ️‍️ Innovationfestival18,Negative,1,0,3
17016,14,68665118,grahamcoulson,2018-07-12,"Hack presentation No . 6 . Team their mathematical to explore flooding data and provide , but reactive insight ! Innovationfestival18",Neutral,0,0,4
17017,15,68665118,grahamcoulson,2018-07-12,"Hack presentation no . 4 . Mott telling us about how we can change behaviour data to prevent flooding before it , in Power . Innovationfestival18",Negative,1,0,3
17018,16,279961469,aiimiltd,2018-07-12,Data & ; their from the flooding data hack this week InnovationFestival18,Neutral,0,0,2
17019,17,955316820407304193,aammyyr,2018-07-12,Calling all young people ! Now is your chance to help shape consultation on flooding in - get your ️,Positive,0,1,1
17020,18,3446146816,riverlevelsuk,2018-07-12,Flood Alert : River Rea 13 : 47 12,Neutral,0,0,1
17021,19,3446146816,riverlevelsuk,2018-07-12,Flood Alert : Upper Tame 13 : 48 12,Neutral,0,0,1
17022,0,130618822,ruskinite,2019-03-15,Wrong . The best way to show the ruling class who really the power is to flood the streets in protest - as of angry have done today ! a few fizzy pop is a drop in the ( already polluted ) ocean .,Negative,3,0,0
17023,1,3446146816,riverlevelsuk,2019-03-15,Flood Alert : Tidal River Aire catchment 23 : 22 15 March,Neutral,0,0,1
17024,2,26564436,cannonhillpark,2019-03-15,Working together on River Arrow with and flood education at with and,Neutral,0,0,1
17025,3,111732114,imaxreinhardt,2019-03-15,chance Feel the power of this flood of love ! ‘ Be not afeard ; the isle is full of ’ so much happening which just to be,Positive,0,1,2
17026,4,3446146816,riverlevelsuk,2019-03-15,Flood Warning : River at and 23 : 10 15 March,Neutral,0,0,1
17027,5,3446146816,riverlevelsuk,2019-03-15,Flood Warning : River at 23 : 13 15 March,Neutral,0,0,1
17028,6,3446146816,riverlevelsuk,2019-03-15,Flood Warning : River at and 23 : 16 15 March,Neutral,0,0,1
17029,7,3446146816,riverlevelsuk,2019-03-15,Flood Alert : Lower in 21 : 50 15 March,Neutral,0,0,1
17030,8,3446146816,riverlevelsuk,2019-03-15,Flood Alert : River Wye in 21 : 55 15 March,Neutral,0,0,1
17031,9,3446146816,riverlevelsuk,2019-03-15,Flood Alert : River in 21 : 53 15 March,Neutral,0,0,1
17032,10,3446146816,riverlevelsuk,2019-03-15,Flood Alert : Upper in 22 : 24 15 March,Neutral,0,0,1
17033,11,3446146816,riverlevelsuk,2019-03-15,Flood Warning : River at Pool Quay and 22 : 06 15 March,Neutral,0,0,1
17034,12,3446146816,riverlevelsuk,2019-03-15,Flood Alert : Catchment 21 : 29 15 March,Neutral,0,0,1
17035,13,2256294395,aulleague,2019-03-15,Final Score : 1 - 0 goal in the first 2mins of the game was the difference between the 2 . Usher put them under a lot of pressure in the 2nd half but could not get the goal they . A,Negative,1,0,2
17036,14,3446146816,riverlevelsuk,2019-03-15,Flood Alert : Wye and in 21 : 22 15 March,Neutral,0,0,1
17037,15,2256294395,aulleague,2019-03-15,"Half Time in big Premier A game , goal is all that separates the . 1 - 0",Neutral,0,0,2
17038,16,484176706,greigsar1,2019-03-15,You really wonder why this is to happen with all the flooding the professional game,Neutral,0,0,1
17039,17,2256294395,aulleague,2019-03-15,GOAL : Sheriff Flood with a great finish to give the lead in Premier A game against,Positive,0,1,0
17040,18,879079888157847552,ageofvictoria,2019-03-15,it The whole of is at risk as are millions of in from flooding . So depressing . We need to do more to fight climate change .,Negative,3,0,0
17041,19,3446146816,riverlevelsuk,2019-03-15,Flood Warning : River at Pool Quay and 18 : 28 15 March,Neutral,0,0,1
17042,0,203647465,chanterzzz,2019-01-28,"hell , tonight ’ s me in of",Negative,1,0,0
17043,1,52238522,aisling102,2019-01-28,Watching The Constant Gardener on TG4 . All the leaving are flooding back,Negative,1,0,1
17044,2,932432480,alidriveruk,2019-01-28,"Personally I don ’ t have a problem with if they are being to deliver to society as a whole - reduced flood risk , water quality , pollination , carbon storage , health and well - being , access to nature - as indeed does .",Negative,1,0,0
17045,3,89831839,amandaciara88,2019-01-28,had from of the 2006 tsunami . Dreadful Also being in a lower level and it flooding,Negative,1,0,1
17046,4,869640254,loraineriddick2,2019-01-28,Just saw the get a goal back my of,Neutral,0,0,1
17047,5,875231172,katepotts11,2019-01-28,Apparently they use sulphuric acid and water to break down wood pulp . I can ' t think it ' s a smell I feel very nostalgic about although I ' m for the happy that flood back each time I pass both .,Positive,0,1,1
17048,6,24680208,katecassidy,2019-01-28,gal I went to it today with Flood & ; thought they were & ; went to no,Negative,1,0,2
17049,7,913696577918849024,mdoccars,2019-01-28,are flooding back,Neutral,0,0,1
17050,8,2762152871,rleellis,2019-01-28,Nothing like flooding all social media ... I ' just on your post but can ' t resist on this too ... You two are great . Keep supporting through good times and bad ... Can ' t wait to see you both back,Positive,0,3,2
17051,9,967092483787296768,julia90330125,2019-01-28,Well latest news we will be flooding in our to enjoy and ale . Farm will be and local spring water the drink . and we brew our own .,Positive,0,1,2
17052,10,34230483,oak77uk,2019-01-28,Heat & ; Flood & ; Slurry - Disease & ; Considering History around Medieval Period & ; those : Only Saying,Negative,1,0,4
17053,11,357011851,tinaonions,2019-01-28,"hi , do you have any Information on the Burst Water main on road near Close in that yesterday afternoon such as traffic ? Had to help as the burst water main to flood the road / pavement & ; front .",Positive,0,1,2
17054,12,1397772337,neilayates,2019-01-28,me of when Council £ 3m to investigate the of a few back . After a lengthy inquiry they a lot of rain had fallen in a short space of time,Negative,1,0,1
17055,13,733916842859855872,busylizzieo,2019-01-28,Hi I really your exhibition at The Granary which I 3 times . I am an ( ex ) social scientist who carried out work across the on flooding and now a Fine Art student at . Could we or to discuss ?,Positive,0,1,2
17056,14,2962791503,bryan527bryan,2019-01-28,"I remember Tony Blair promising the a referendum if his party were , he obviously lied . He then took the into a war in the ME based on a lie . Then he thought it would be good idea to flood the with , to wipe the white in diversity .",Mixed,2,1,0
17057,15,379906731,philcastang,2019-01-28,Flood N O I completely agree . You can ’ t have excellence without representation .,Neutral,0,0,2
17058,16,24581085,simplysarnie,2019-01-28,!!! Today is the day !! Happy 30th birthday to me ! Please permit me to flood your today ! ️️ @ Court Country House Hotel & ; Spa,Positive,0,1,5
17059,17,20197177,doctormayur,2019-01-28,"There is a tide in the of Which , taken at the flood , to quality and excellence , all the voyage of their life Is bound to lead to burnout On such a tsunami of demand are we now afloat , And we must take the digital current now Or lose our",Negative,1,0,0
17060,0,1415467004832665605,derrylea_,2022-04-19,we ’ re up - to our in and a flood hold your breath or you will die ….,Neutral,0,0,1
17061,1,507931165,ellenparker6,2022-04-18,It is bluebell time of the year . How can such a small flower flood a wood with colour and light . Even the act can brighten the of day x,Neutral,0,0,3
17062,2,3446146816,riverlevelsuk,2022-04-18,Flood Alert : Somerset coast at Weir 17 : 10 18,Neutral,0,0,1
